customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS-06542,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Credit card (automatic),50.87,849.44,Yes
CUS-06543,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,46.45,2183.49,Yes
CUS-06544,Female,0,Yes,No,68,No,No,Fiber optic,No internet service,Yes,Yes,Two year,Yes,Mailed check,64.23,4451.15,No
CUS-06545,Male,1,Yes,No,50,Yes,No,Fiber optic,Yes,No,No,Two year,Yes,Mailed check,43.9,2238.53,No
CUS-06546,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),107.57,4803.75,Yes
CUS-06547,Female,1,No,Yes,48,Yes,Yes,DSL,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),22.9,1130.06,No
CUS-06548,Male,0,Yes,Yes,68,Yes,Yes,DSL,No internet service,No internet service,No,Month-to-month,No,Electronic check,29.27,1956.45,No
CUS-06549,Male,1,No,No,19,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),78.65,1478.45,Yes
CUS-06550,Male,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.83,2172.75,No
CUS-06551,Female,0,Yes,No,18,Yes,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Electronic check,91.6,1702.18,Yes
CUS-06552,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,45.56,2421.44,Yes
CUS-06553,Male,0,Yes,No,18,Yes,No,DSL,No,No,No,Two year,No,Electronic check,47.44,882.84,No
CUS-06554,Male,0,Yes,Yes,58,Yes,No,DSL,No,No internet service,Yes,Two year,No,Electronic check,59.37,3315.82,No
CUS-06555,Female,0,Yes,No,64,Yes,No,DSL,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),41.45,2607.77,No
CUS-06556,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,Two year,Yes,Electronic check,55.72,3874.05,No
CUS-06557,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),87.69,4937.84,No
CUS-06558,Male,1,No,Yes,17,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),67.86,1129.66,No
CUS-06559,Male,0,Yes,Yes,59,Yes,No phone service,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,114.66,6957.64,Yes
CUS-06560,Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No internet service,One year,Yes,Mailed check,75.96,5191.52,No
CUS-06561,Male,0,No,Yes,15,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.86,739.92,Yes
CUS-06562,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),36.18,910.56,Yes
CUS-06563,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No internet service,No,Two year,No,Credit card (automatic),39.99,1865.39,No
CUS-06564,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.61,269.44,Yes
CUS-06565,Male,0,No,No,9,Yes,No phone service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,62.21,570.12,No
CUS-06566,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No internet service,One year,Yes,Mailed check,114.0,787.54,Yes
CUS-06567,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,95.73,5225.25,No
CUS-06568,Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,Month-to-month,No,Bank transfer (automatic),48.07,550.42,Yes
CUS-06569,Male,0,Yes,Yes,17,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.88,1660.65,Yes
CUS-06570,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.18,884.24,No
CUS-06571,Female,0,No,No,42,No,No,DSL,No,Yes,No,One year,No,Mailed check,85.27,3647.09,No
CUS-06572,Female,1,Yes,No,37,Yes,No,Fiber optic,No,No internet service,Yes,One year,No,Bank transfer (automatic),69.18,2483.29,No
CUS-06573,Male,1,Yes,No,20,Yes,No,DSL,No internet service,No,Yes,Month-to-month,No,Electronic check,31.59,645.87,No
CUS-06574,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Electronic check,25.97,26.54,Yes
CUS-06575,Female,0,No,No,9,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,39.89,363.4,Yes
CUS-06576,Male,0,No,Yes,24,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.33,1995.19,Yes
CUS-06577,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,33.47,1087.76,No
CUS-06578,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),71.32,2499.92,No
CUS-06579,Female,0,No,No,4,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.66,257.25,No
CUS-06580,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,80.85,2433.57,No
CUS-06581,Female,0,Yes,No,16,No,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,23.21,360.11,No
CUS-06582,Female,0,Yes,No,8,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,116.02,911.57,Yes
CUS-06583,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,Electronic check,86.99,3226.33,No
CUS-06584,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,No internet service,No,Month-to-month,No,Electronic check,90.17,5130.75,No
CUS-06585,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,19.62,242.52,Yes
CUS-06586,Male,0,No,No,44,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,25.95,1149.93,No
CUS-06587,Female,0,Yes,No,4,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),86.78,359.92,No
CUS-06588,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),28.96,757.41,Yes
CUS-06589,Male,0,No,No,70,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,107.54,7317.93,Yes
CUS-06590,Female,0,Yes,No,67,No,No,DSL,No,No,Yes,Two year,Yes,Credit card (automatic),80.15,5399.43,No
CUS-06591,Female,0,Yes,No,39,Yes,Yes,No,No,No,No internet service,Two year,No,Electronic check,25.11,1004.28,No
CUS-06592,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.36,1927.81,No
CUS-06593,Male,0,No,No,6,Yes,Yes,Fiber optic,No internet service,No,No,Two year,No,Electronic check,98.27,575.48,No
CUS-06594,Male,0,Yes,No,33,Yes,No,No,No internet service,Yes,Yes,One year,No,Electronic check,98.09,3391.43,Yes
CUS-06595,Female,0,Yes,No,48,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,58.11,2837.92,Yes
CUS-06596,Female,1,Yes,No,67,Yes,No,Fiber optic,No internet service,No,No,Month-to-month,No,Electronic check,64.01,4078.59,Yes
CUS-06597,Male,1,Yes,No,2,Yes,No,Fiber optic,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),91.61,183.52,No
CUS-06598,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,105.41,3871.77,No
CUS-06599,Female,1,No,No,40,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,97.36,3981.29,No
CUS-06600,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,77.61,4157.13,Yes
CUS-06601,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.49,1870.01,No
CUS-06602,Female,0,No,No,35,Yes,Yes,No,No internet service,No,Yes,Two year,No,Bank transfer (automatic),83.23,2858.72,No
CUS-06603,Male,1,Yes,No,67,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),75.72,5271.85,No
CUS-06604,Male,0,No,Yes,60,Yes,No phone service,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),109.97,6844.71,No
CUS-06605,Female,0,No,No,23,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Mailed check,82.79,1965.74,Yes
CUS-06606,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Electronic check,56.2,3742.96,No
CUS-06607,Male,0,No,No,63,Yes,Yes,DSL,Yes,No internet service,No internet service,Two year,Yes,Electronic check,115.44,7603.26,No
CUS-06608,Male,0,Yes,Yes,23,Yes,No,DSL,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),112.97,2518.07,Yes
CUS-06609,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.05,4163.17,Yes
CUS-06610,Female,0,No,No,64,Yes,No,Fiber optic,No internet service,No,Yes,One year,No,Credit card (automatic),21.28,1385.54,Yes
CUS-06611,Female,0,No,Yes,66,Yes,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,Electronic check,90.86,6117.55,No
CUS-06612,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,Month-to-month,No,Mailed check,20.99,854.3,Yes
CUS-06613,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No internet service,One year,No,Bank transfer (automatic),25.36,514.92,Yes
CUS-06614,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,Two year,No,Bank transfer (automatic),53.25,466.67,No
CUS-06615,Male,0,Yes,No,57,Yes,Yes,DSL,No,No,Yes,One year,No,Bank transfer (automatic),49.62,2836.89,No
CUS-06616,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Mailed check,74.38,1323.98,No
CUS-06617,Female,0,No,No,18,Yes,No phone service,Fiber optic,No,No,No,Two year,No,Mailed check,42.39,777.12,No
CUS-06618,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.92,2430.87,No
CUS-06619,Female,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,84.66,2142.9,Yes
CUS-06620,Female,1,No,No,13,Yes,No,DSL,No internet service,No,Yes,One year,No,Bank transfer (automatic),62.34,838.04,No
CUS-06621,Male,1,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,23.3,412.87,Yes
CUS-06622,Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),62.24,1554.86,No
CUS-06623,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,One year,Yes,Mailed check,93.87,560.54,No
CUS-06624,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),24.67,100.32,Yes
CUS-06625,Female,1,Yes,Yes,7,No,Yes,DSL,No internet service,No,No,Month-to-month,No,Mailed check,109.58,796.48,Yes
CUS-06626,Male,1,Yes,No,17,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.65,1120.17,Yes
CUS-06627,Female,1,Yes,No,50,Yes,No phone service,DSL,Yes,No internet service,Yes,Two year,Yes,Electronic check,69.2,3432.35,No
CUS-06628,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,47.94,274.39,No
CUS-06629,Female,0,Yes,Yes,30,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.7,2493.76,Yes
CUS-06630,Female,0,Yes,No,56,Yes,No phone service,DSL,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),20.15,1109.14,No
CUS-06631,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.85,3758.8,Yes
CUS-06632,Male,0,Yes,No,14,Yes,No phone service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,27.92,394.71,Yes
CUS-06633,Male,0,Yes,No,54,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,62.46,3276.58,No
CUS-06634,Female,0,No,No,22,Yes,No,Fiber optic,No,No internet service,No internet service,Two year,No,Mailed check,32.71,755.07,No
CUS-06635,Male,0,No,Yes,57,Yes,No,DSL,No,No,No,Two year,Yes,Mailed check,34.95,2010.29,Yes
CUS-06636,Female,0,Yes,No,41,Yes,No phone service,DSL,No,Yes,No,One year,Yes,Electronic check,64.45,2713.61,No
CUS-06637,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Credit card (automatic),24.53,256.8,Yes
CUS-06638,Male,0,No,Yes,2,No,No,DSL,No internet service,No,No,Month-to-month,Yes,Mailed check,32.99,67.63,No
CUS-06639,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Credit card (automatic),72.36,5063.07,No
CUS-06640,Male,0,No,No,48,Yes,No phone service,Fiber optic,No,No,No internet service,Month-to-month,Yes,Mailed check,87.61,4147.26,No
CUS-06641,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.94,2163.88,Yes
CUS-06642,Male,0,No,No,11,No,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),104.59,1203.87,Yes
CUS-06643,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,34.09,411.03,No
CUS-06644,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.06,1064.97,Yes
CUS-06645,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),26.93,812.05,No
CUS-06646,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),34.75,2139.43,No
CUS-06647,Female,1,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,One year,No,Mailed check,108.88,3122.56,No
CUS-06648,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No internet service,No,Yes,One year,No,Bank transfer (automatic),117.28,4263.59,No
CUS-06649,Female,0,No,No,65,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,117.75,7975.06,Yes
CUS-06650,Male,0,Yes,No,47,No,No,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Electronic check,98.04,4578.28,Yes
CUS-06651,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No internet service,One year,Yes,Electronic check,37.96,1450.96,Yes
CUS-06652,Male,0,No,No,49,Yes,No,No,No,No internet service,No,Two year,Yes,Mailed check,46.61,2378.63,No
CUS-06653,Female,1,Yes,Yes,58,Yes,No,Fiber optic,No,No,No,Two year,Yes,Mailed check,26.9,1638.03,Yes
CUS-06654,Female,0,Yes,No,17,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,23.4,402.34,Yes
CUS-06655,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,91.26,550.84,No
CUS-06656,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No internet service,No,One year,Yes,Mailed check,72.04,1125.72,Yes
CUS-06657,Male,0,Yes,Yes,67,No,No,Fiber optic,No,No,No internet service,Two year,Yes,Mailed check,84.06,5450.87,No
CUS-06658,Male,0,No,No,28,No,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.01,2156.57,Yes
CUS-06659,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,No,No internet service,No internet service,One year,Yes,Credit card (automatic),19.18,869.77,No
CUS-06660,Female,0,No,No,18,No,Yes,DSL,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.98,921.18,Yes
CUS-06661,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),87.12,2857.08,No
CUS-06662,Male,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,No internet service,One year,No,Electronic check,104.12,7403.4,No
CUS-06663,Male,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.44,1429.04,Yes
CUS-06664,Male,0,No,No,70,Yes,No,DSL,No,Yes,No,Month-to-month,No,Mailed check,29.8,2097.56,No
CUS-06665,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,113.89,6895.11,Yes
CUS-06666,Male,0,No,Yes,58,Yes,Yes,DSL,No,No,No,Month-to-month,No,Credit card (automatic),114.72,6381.47,No
CUS-06667,Male,0,No,No,47,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),93.0,4509.91,No
CUS-06668,Female,0,No,No,17,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,23.92,419.32,Yes
CUS-06669,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No,No,Two year,No,Bank transfer (automatic),81.02,3059.42,Yes
CUS-06670,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.84,1831.49,No
CUS-06671,Female,0,Yes,No,7,No,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,102.54,684.69,Yes
CUS-06672,Male,0,Yes,No,63,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),48.32,3004.83,No
CUS-06673,Female,0,No,Yes,57,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,No,Electronic check,65.51,3602.34,Yes
CUS-06674,Male,0,No,No,34,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,No,Credit card (automatic),36.68,1231.21,No
CUS-06675,Male,1,No,Yes,53,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.51,4835.39,No
CUS-06676,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,68.22,4639.7,No
CUS-06677,Male,0,Yes,No,48,No,No,Fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),88.58,4257.48,No
CUS-06678,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.97,3127.57,Yes
CUS-06679,Female,0,Yes,Yes,43,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.68,2298.73,No
CUS-06680,Female,0,No,No,4,Yes,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),107.65,432.27,No
CUS-06681,Female,1,Yes,No,52,Yes,Yes,DSL,No internet service,No,Yes,Two year,Yes,Mailed check,43.43,2350.3,No
CUS-06682,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,108.3,3373.54,Yes
CUS-06683,Male,1,No,No,51,Yes,Yes,DSL,No,No,No,Two year,No,Credit card (automatic),25.58,1339.92,No
CUS-06684,Female,0,No,No,10,Yes,No,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.89,330.6,Yes
CUS-06685,Female,0,Yes,No,12,Yes,No,Fiber optic,No internet service,No internet service,Yes,One year,Yes,Electronic check,84.32,1060.17,No
CUS-06686,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No internet service,No,Two year,No,Bank transfer (automatic),117.42,4697.04,No
CUS-06687,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,No,No internet service,Month-to-month,No,Credit card (automatic),111.38,7689.94,Yes
CUS-06688,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,One year,Yes,Bank transfer (automatic),68.84,714.08,Yes
CUS-06689,Male,1,No,No,10,Yes,Yes,DSL,No internet service,Yes,No internet service,Two year,Yes,Mailed check,70.78,714.01,No
CUS-06690,Male,0,No,No,23,Yes,No,DSL,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,75.34,1696.82,No
CUS-06691,Male,1,Yes,No,13,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.23,1240.99,No
CUS-06692,Female,1,Yes,No,48,Yes,No,DSL,No,No,No,Two year,No,Bank transfer (automatic),73.08,3538.99,Yes
CUS-06693,Female,1,No,Yes,44,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Electronic check,29.78,1314.0,No
CUS-06694,Female,0,Yes,No,64,Yes,No,DSL,No,No,No,One year,Yes,Credit card (automatic),101.83,6783.02,Yes
CUS-06695,Female,0,No,Yes,40,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,106.53,4279.06,No
CUS-06696,Male,0,No,Yes,6,Yes,No,Fiber optic,No internet service,No,No,One year,No,Electronic check,109.8,659.51,Yes
CUS-06697,Male,0,No,No,43,Yes,No,No,No internet service,Yes,No,One year,No,Electronic check,60.06,2569.25,No
CUS-06698,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),40.13,1236.48,No
CUS-06699,Male,0,No,No,49,Yes,No,DSL,No,Yes,No internet service,Two year,Yes,Mailed check,29.94,1411.4,No
CUS-06700,Male,0,No,Yes,19,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Mailed check,70.46,1361.22,No
CUS-06701,Female,1,No,No,52,No,Yes,DSL,No,No internet service,No,Two year,Yes,Mailed check,45.74,2368.68,No
CUS-06702,Female,1,Yes,Yes,52,Yes,No phone service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.73,3172.56,No
CUS-06703,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Mailed check,27.9,989.11,No
CUS-06704,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,No internet service,Month-to-month,Yes,Mailed check,37.92,2300.59,Yes
CUS-06705,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.84,305.48,Yes
CUS-06706,Female,0,No,No,66,Yes,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,35.86,2432.54,No
CUS-06707,Male,0,No,Yes,41,No,No phone service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),40.52,1740.02,Yes
CUS-06708,Male,0,No,No,34,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),19.99,656.78,No
CUS-06709,Female,0,Yes,No,54,Yes,No,DSL,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.31,1420.97,No
CUS-06710,Male,0,Yes,No,20,Yes,Yes,DSL,No internet service,No,Yes,One year,No,Mailed check,29.64,584.16,No
CUS-06711,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,One year,No,Electronic check,83.66,4624.17,No
CUS-06712,Female,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,Two year,No,Electronic check,33.0,2217.09,No
CUS-06713,Female,1,No,No,18,No,No,No,No,No,No,Two year,No,Credit card (automatic),106.06,1948.62,No
CUS-06714,Female,0,No,No,44,Yes,Yes,DSL,No internet service,Yes,Yes,One year,Yes,Electronic check,96.54,4414.24,No
CUS-06715,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,No internet service,Month-to-month,No,Electronic check,99.73,4849.5,Yes
CUS-06716,Female,0,Yes,Yes,35,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.21,1804.75,No
CUS-06717,Male,0,Yes,Yes,39,No,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),23.77,942.69,Yes
CUS-06718,Female,0,Yes,Yes,3,Yes,No phone service,DSL,No internet service,Yes,No,Month-to-month,Yes,Electronic check,25.65,75.71,Yes
CUS-06719,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,Two year,No,Electronic check,86.97,1727.51,Yes
CUS-06720,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),110.31,1948.5,Yes
CUS-06721,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,35.53,173.05,No
CUS-06722,Female,0,Yes,No,55,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,104.43,5465.41,Yes
CUS-06723,Female,0,No,No,13,No,No,No,No internet service,No,No,Two year,No,Credit card (automatic),83.3,1122.11,Yes
CUS-06724,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No internet service,Yes,Two year,Yes,Electronic check,85.67,3033.97,No
